SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
147.32.84.229,46.50.161.134,udp,13363,21932,CON,0,0,,,1,16,49:45.4,48:44.8,127,112,0,0,0,6,6,459,1191,207,939,3539.404297,12,1650,1146,0.003108,0.001413,0.001413,flow=Background-UDP-Established
147.32.84.229,151.25.27.24,udp,13363,7419,CON,0,0,,,1,11,49:45.4,48:42.9,127,117,0,0,0,31,31,5345,3672,4043,2367,3537.477295,62,9017,6410,0.017244,0.008481,0.008481,flow=Background-UDP-Established
147.32.84.229,203.252.84.210,udp,13363,52043,CON,0,0,,,1,26,49:45.4,40:35.0,127,102,0,0,0,3,3,235,619,109,493,3049.545898,6,854,602,0.00164,0.000656,0.000656,flow=Background-UDP-Established
147.32.84.229,109.160.13.164,udp,13363,31063,CON,0,0,,,1,15,49:45.4,46:42.3,127,113,0,0,0,19,19,1889,1587,1090,789,3416.858643,38,3476,1879,0.010829,0.005268,0.005268,flow=Background-UDP-Established
147.32.84.229,118.167.106.42,udp,13363,9290,CON,0,0,,,1,24,49:45.4,40:53.0,127,104,0,0,0,6,6,396,424,144,172,3067.558105,12,820,316,0.003586,0.00163,0.00163,flow=Background-UDP-Established
147.32.86.194,77.78.99.23,tcp,3720,80,FIN,0,0,64604,65534,1,9,49:45.4,49:45.5,127,55,0.001227,0.000855,0.000372,5,4,997,1167,701,931,0.035351,9,2164,1632,226.301941,115.884918,86.966606,flow=Background-TCP-Established
147.32.86.194,69.63.190.18,tcp,3634,80,FIN,0,0,65220,9452,1,12,49:45.4,55:22.9,127,244,0,0,0,25,29,6008,31069,4550,29491,337.499115,54,37077,34041,0.157037,0.071111,0.082995,flow=Background
147.32.86.194,93.185.96.114,tcp,3722,80,FIN,0,0,65295,6696,1,9,49:45.4,49:45.5,127,55,0.000972,0.000763,0.000209,5,5,1133,536,837,240,0.086981,10,1669,1077,103.470871,46.430107,46.394024,flow=Background-TCP-Established
147.32.86.194,93.185.96.116,tcp,3724,80,FIN,0,0,64276,6760,1,9,49:45.4,49:45.5,127,55,0.001129,0.000893,0.000236,5,5,972,1555,676,1259,0.064896,10,2527,1935,138.683426,62.514656,62.497074,flow=Background-TCP-Established
195.138.91.97,147.32.84.229,udp,58297,13363,CON,0,0,,,13,1,49:45.4,29:50.9,115,127,0,0,0,3,3,219,180,93,54,2405.453125,6,399,147,0.002079,0.000831,0.000831,flow=Background-UDP-Established
147.32.86.194,195.113.232.98,tcp,3632,80,FIN,0,0,64120,13792,1,7,49:45.5,53:09.2,127,57,0,0,0,10,5,3738,2482,3162,2206,203.715714,15,6220,5368,0.068723,0.044179,0.019635,flow=Background
147.32.86.194,62.168.44.117,tcp,3726,80,FIN,0,0,64621,6744,1,8,49:45.5,49:45.5,127,56,0.006564,0.006161,0.000403,6,6,1199,1264,843,914,0.052146,12,2463,1757,210.946198,109.318291,108.73111,flow=Background-TCP-Established
174.88.66.194,147.32.84.229,udp,26304,13363,CON,0,0,,,19,1,49:45.5,50:31.9,45,127,0,0,0,3,3,231,180,105,54,46.45895,6,411,159,0.107622,0.043049,0.04305,flow=Background-UDP-Established
89.78.75.42,147.32.84.229,tcp,57300,80,CON,0,0,16329,64525,16,1,49:45.5,49:45.3,112,127,0,0,0,102,91,16145,5672,10233,381,3599.824219,193,21817,10614,0.053336,0.028057,0.025861,flow=Background
2.50.43.84,147.32.84.229,udp,55083,13363,CON,0,0,,,21,1,49:45.5,18:58.0,107,127,0,0,0,9,9,1000,749,594,371,1752.45874,18,1749,965,0.009701,0.004565,0.004565,flow=Background-UDP-Established
147.32.86.179,74.125.232.195,tcp,49762,80,RST,0,0,65536,6848,1,9,49:45.5,53:53.9,127,55,0.008052,0.00776,0.000292,11,12,1092,4368,437,3630,248.393478,23,5460,4067,0.088569,0.04026,0.044286,flow=Background-google-analytics4
147.32.86.20,147.32.80.9,udp,58557,53,CON,0,0,,,1,1,49:45.5,49:45.5,127,63,0,0,0,1,1,76,208,34,166,0.000389,2,284,200,2570.694092,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.20,193.93.174.21,tcp,2751,80,FIN,0,0,65535,65379,1,9,49:45.5,49:46.5,127,119,0.017854,0.017842,0.000012,23,76,1526,101600,156,97464,1.026005,99,103126,97620,95.516098,21.44239,74.393105,flow=Background-TCP-Established
74.125.232.213,147.32.84.59,tcp,443,59485,CON,0,0,1002,501,9,2,49:45.5,49:26.9,55,62,0,0,0,276,296,49628,81656,31340,62120,3581.39502,572,131284,93460,0.159435,0.076786,0.08237,flow=Background-Established-cmpgw-CVUT
46.10.20.131,147.32.84.229,udp,57941,13363,CON,0,0,,,16,1,49:45.5,49:43.8,112,127,0,0,0,10,10,778,600,358,180,3598.25,20,1378,538,0.00528,0.002501,0.002501,flow=Background-UDP-Established
147.32.86.179,74.125.232.195,tcp,49763,80,RST,0,0,64512,6848,1,9,49:45.5,53:53.9,127,55,0.008042,0.007738,0.000304,12,12,1152,4631,437,3893,248.372314,24,5783,4330,0.092603,0.04429,0.04429,flow=Background-google-analytics4
66.249.71.20,147.32.86.92,tcp,53000,80,FIN,0,0,11648,6912,14,1,49:45.5,49:50.8,50,63,0.11073,0.000018,0.110712,7,5,770,2688,300,2350,5.260679,12,3458,2650,2.090985,1.140537,0.776729,flow=Background-TCP-Established
61.95.77.18,147.32.84.229,udp,57767,13363,CON,0,0,,,28,1,49:45.5,47:08.9,36,127,0,0,0,31,31,2356,1860,1054,558,3443.353271,62,4216,1612,0.017715,0.008712,0.008712,flow=Background-UDP-Established
82.26.172.226,147.32.84.229,udp,17357,13363,CON,0,0,,,14,1,49:45.5,49:45.5,114,127,0,0,0,1,1,155,62,113,20,0.001632,2,217,133,612.745117,0,0,flow=Background-UDP-Established
188.230.56.184,147.32.84.229,udp,46316,13363,CON,0,0,,,13,1,49:45.5,11:44.4,115,127,0,0,0,4,4,304,240,136,72,1318.893799,8,544,208,0.005307,0.002275,0.002275,flow=Background-UDP-Established
147.32.84.179,69.63.190.22,tcp,50493,443,RST,0,0,16290,0,1,12,49:45.6,49:45.7,127,244,0,0,0,4,2,257,120,23,0,0.09934,6,377,23,50.332191,30.199316,4784.688965,flow=Background
95.132.107.219,147.32.84.229,udp,63176,13363,CON,0,0,,,13,1,49:45.6,48:45.6,115,127,0,0,0,336,336,26395,20604,12282,6492,3540.075439,672,46999,18774,0.189544,0.094631,0.094631,flow=Background-UDP-Established
93.170.64.231,147.32.84.229,udp,57656,13363,CON,0,0,,,9,1,49:45.6,39:37.9,55,127,0,0,0,20,18,6222,1934,5375,1163,2992.318359,38,8156,6538,0.012365,0.00635,0.005681,flow=Background-UDP-Established
147.32.86.74,205.188.11.75,tcp,1052,443,CON,0,0,65491,16384,1,23,49:45.6,49:36.8,127,105,0,0,0,119,131,8283,36037,1599,28525,3591.236084,250,44320,30124,0.069335,0.032859,0.0362,flow=Background
188.134.41.225,147.32.84.229,udp,36559,13363,CON,0,0,,,19,1,49:45.6,49:26.7,109,127,0,0,0,2,2,598,592,514,507,3581.102295,4,1190,1021,0.000838,0.000279,0.000279,flow=Background-UDP-Established
178.234.110.252,147.32.84.229,udp,43451,13363,CON,0,0,,,15,1,49:45.6,49:45.6,113,127,0,0,0,1,1,75,522,33,480,0.001027,2,597,513,973.709839,0,0,flow=Background-UDP-Established
147.32.85.95,94.76.198.174,tcp,35728,80,FIN,0,0,5504,8404,1,9,49:45.6,52:36.5,63,55,0.028922,0.028906,0.000016,14,4,2237,419,1305,147,170.891647,18,2656,1452,0.099478,0.076072,0.149769,flow=Background-TCP-Established
213.238.81.96,147.32.84.229,tcp,49156,13363,FIN,0,0,4396,65091,15,1,49:45.6,18:48.0,113,127,0,0,0,49,42,4120,2845,1264,421,1742.389771,91,6965,1685,0.051653,0.027548,0.023534,flow=Background
78.144.126.101,147.32.84.229,udp,12663,13363,CON,0,0,,,14,1,49:45.6,49:45.6,50,127,0,0,0,1,1,79,60,37,18,0.001023,2,139,55,977.51709,0,0,flow=Background-UDP-Established
208.88.186.11,147.32.84.229,udp,34031,13363,CON,0,0,,,9,1,49:45.6,49:45.6,55,127,0,0,0,1,1,91,60,49,18,0.000882,2,151,67,1133.786865,0,0,flow=Background-UDP-Established
88.11.75.74,147.32.84.229,udp,57364,13363,CON,0,0,,,20,1,49:45.6,49:56.6,108,127,0,0,0,4,4,698,755,530,586,10.991541,8,1453,1116,0.636853,0.273002,0.272963,flow=Background-UDP-Established
121.210.164.127,147.32.84.229,udp,46459,13363,CON,0,0,,,27,1,49:45.6,49:45.6,37,127,0,0,0,1,1,92,67,50,25,0.00091,2,159,75,1098.901123,0,0,flow=Background-UDP-Established
147.32.85.95,94.76.198.174,tcp,35729,80,FIN,0,0,5504,11584,1,9,49:45.6,52:36.2,63,55,0.026468,0.026227,0.000241,15,5,2578,480,1580,142,170.610336,20,3058,1722,0.111365,0.082058,0.19969,flow=Background-TCP-Established
147.32.86.179,74.125.232.204,tcp,49581,80,RST,0,0,253,123,1,9,49:45.6,53:53.9,127,55,0,0,0,10,11,1026,4499,437,3827,248.270142,21,5525,4264,0.080557,0.036252,0.04028,flow=Background-google-analytics13
147.32.86.179,147.32.80.9,udp,59379,53,CON,0,0,,,1,1,49:45.6,49:45.6,127,63,0,0,0,1,1,72,493,30,451,0.000335,2,565,481,2985.074707,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.179,147.32.80.9,udp,64711,53,CON,0,0,,,1,1,49:45.6,49:45.6,127,63,0,0,0,1,1,72,151,30,109,0.000249,2,223,139,4016.064209,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.179,74.125.232.193,tcp,49764,80,RST,0,0,65536,6848,1,9,49:45.6,53:53.9,127,55,0.008266,0.007962,0.000304,11,11,1092,3474,437,2790,248.267471,22,4566,3227,0.084586,0.04028,0.04028,flow=Background-google-analytics2
24.68.213.225,147.32.84.229,udp,63619,13363,CON,0,0,,,14,1,49:45.6,49:42.4,114,127,0,0,0,339,339,25978,20340,11740,6102,3596.810791,678,46318,17842,0.188222,0.093972,0.093972,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,56385,53,CON,0,0,,,1,1,49:45.6,49:45.6,63,63,0,0,0,1,1,81,133,39,91,0.000262,2,214,130,3816.794189,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,52839,53,CON,0,0,,,1,1,49:45.6,49:45.6,63,63,0,0,0,1,1,81,133,39,91,0.000271,2,214,130,3690.036865,0,0,flow=To-Background-UDP-CVUT-DNS-Server
89.80.32.79,147.32.84.229,udp,49473,13363,CON,0,0,,,11,1,49:45.6,49:45.6,53,127,0,0,0,1,1,74,60,32,18,0.000831,2,134,50,1203.369507,0,0,flow=Background-UDP-Established
70.125.156.236,147.32.84.229,udp,44638,13363,CON,0,0,,,20,1,49:45.6,49:45.6,108,127,0,0,0,1,1,467,60,425,17,0.003522,2,527,442,283.929596,0,0,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,34047,53,CON,0,0,,,1,1,49:45.6,49:45.6,63,63,0,0,0,1,1,81,133,39,91,0.000199,2,214,130,5025.125488,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,47141,53,CON,0,0,,,1,1,49:45.6,49:45.6,63,63,0,0,0,1,1,81,133,39,91,0.0002,2,214,130,5000,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.229,99.155.32.114,udp,13363,6883,CON,0,0,,,1,18,49:45.6,48:24.8,127,110,0,0,0,61,62,10776,10885,8214,8281,3519.146973,123,21661,16495,0.034667,0.01705,0.017335,flow=Background-UDP-Established
147.32.84.229,131.130.41.38,tcp,13363,49185,CON,0,0,65131,254,1,10,49:45.6,48:33.9,127,118,0,0,0,73,81,4701,7392,470,2660,3528.24707,154,12093,3130,0.043364,0.020408,0.022676,flow=Background
192.100.120.41,147.32.84.229,tcp,53137,443,CON,0,0,65535,64799,10,1,49:45.6,49:12.4,54,127,0,0,0,303,282,39304,36807,19306,18195,3566.748779,585,76111,37501,0.163735,0.084671,0.078789,flow=Background
147.32.84.138,147.32.80.9,udp,39736,53,CON,0,0,,,1,1,49:45.6,49:45.6,63,63,0,0,0,1,1,81,133,39,91,0.000165,2,214,130,6060.605957,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,45155,53,CON,0,0,,,1,1,49:45.6,49:45.6,63,63,0,0,0,1,1,81,133,39,91,0.000234,2,214,130,4273.504395,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,45362,53,CON,0,0,,,1,1,49:45.7,49:45.7,63,63,0,0,0,1,1,81,133,39,91,0.000253,2,214,130,3952.569092,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,47650,53,CON,0,0,,,1,1,49:45.7,49:45.7,63,63,0,0,0,1,1,81,133,39,91,0.000253,2,214,130,3952.569092,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.229,114.38.41.224,udp,13363,13505,CON,0,0,,,1,24,49:45.7,49:43.0,127,104,0,0,0,65,65,4797,3902,2067,1172,3597.384521,130,8699,3239,0.035859,0.017792,0.017792,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,44746,53,CON,0,0,,,1,1,49:45.7,49:45.7,63,63,0,0,0,1,1,81,133,39,91,0.000359,2,214,130,2785.515381,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,46270,53,CON,0,0,,,1,1,49:45.7,49:45.7,63,63,0,0,0,1,1,81,133,39,91,0.000274,2,214,130,3649.635254,0,0,flow=To-Background-UDP-CVUT-DNS-Server
196.28.237.58,147.32.84.229,tcp,59485,443,CON,0,0,4346,64149,18,1,49:45.7,49:18.2,110,127,0,0,0,98,96,13313,7597,7615,2063,3572.551758,194,20910,9678,0.054023,0.027151,0.026597,flow=Background
147.32.84.138,147.32.80.9,udp,45917,53,CON,0,0,,,1,1,49:45.7,49:45.7,63,63,0,0,0,1,1,81,133,39,91,0.0002,2,214,130,5000,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,41041,53,CON,0,0,,,1,1,49:45.7,49:45.7,63,63,0,0,0,1,1,81,133,39,91,0.000201,2,214,130,4975.124512,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.124,147.32.80.9,udp,57982,53,CON,0,0,,,2,1,49:45.7,49:45.7,126,63,0,0,0,1,1,69,168,27,126,0.000331,2,237,153,3021.148193,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.124,62.24.64.52,tcp,62750,8080,FIN,0,0,17520,6520,2,11,49:45.7,50:22.0,126,53,0.001861,0.000921,0.00094,11,16,1308,17575,652,16691,36.300491,27,18883,17343,0.716244,0.275478,0.41324,flow=Background-TCP-Established
147.32.84.138,147.32.80.9,udp,43640,53,CON,0,0,,,1,1,49:45.7,49:45.7,63,63,0,0,0,1,1,81,133,39,91,0.000265,2,214,130,3773.584717,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,45181,53,CON,0,0,,,1,1,49:45.7,49:45.7,63,63,0,0,0,1,1,81,133,39,91,0.000166,2,214,130,6024.09668,0,0,flow=To-Background-UDP-CVUT-DNS-Server
196.215.31.233,147.32.84.229,udp,46380,13363,CON,0,0,,,20,1,49:45.7,48:54.8,108,127,0,0,0,12,12,919,5609,415,5105,3549.142578,24,6528,5520,0.00648,0.003099,0.003099,flow=Background-UDP-Established
74.125.232.214,147.32.84.59,tcp,443,37804,FIN,0,0,1444,1002,10,2,49:45.7,51:05.0,54,62,0,0,0,8,9,1195,621,667,27,79.279572,17,1816,694,0.201817,0.088295,0.100909,flow=Background-Established-cmpgw-CVUT
147.32.84.59,74.125.232.213,tcp,47503,443,FIN,0,0,969,1091,2,9,49:45.7,54:44.3,62,55,0,0,0,45,29,31173,12393,28203,10479,298.576935,74,43566,38682,0.244493,0.147366,0.093781,flow=Background-Established-cmpgw-CVUT
75.110.202.140,147.32.84.229,udp,36917,13363,CON,0,0,,,19,1,49:45.7,38:44.8,109,127,0,0,0,2,5,135,356,51,146,2939.137939,7,491,197,0.002041,0.030481,0.001361,flow=Background-UDP-Established
149.5.45.251,147.32.84.229,udp,43044,13363,CON,0,0,,,17,1,49:45.7,37:20.3,47,127,0,0,0,3,3,218,880,92,754,2854.572266,6,1098,846,0.001752,0.000701,0.000701,flow=Background-UDP-Established
74.83.2.233,147.32.84.229,udp,50409,13363,CON,0,0,,,16,1,49:45.7,49:45.7,112,127,0,0,0,1,1,77,486,35,444,0.000998,2,563,479,1002.003967,0,0,flow=Background-UDP-Established
147.32.84.229,114.163.88.252,udp,13363,11755,CON,0,0,,,1,22,49:45.7,49:46.0,127,106,0,0,0,1,1,173,62,131,20,0.302675,2,235,151,3.303874,0,0,flow=Background-UDP-Established
147.32.84.229,71.196.116.58,udp,13363,42304,CON,0,0,,,1,19,49:45.7,32:18.2,127,109,0,0,0,4,4,278,263,110,95,2552.494629,8,541,205,0.002742,0.001175,0.001175,flow=Background-UDP-Established
147.32.84.229,98.195.113.179,udp,13363,1378,CON,0,0,,,1,21,49:45.7,44:17.9,127,107,0,0,0,7,1,526,60,232,18,3272.189453,8,586,250,0.002139,0.001834,0,flow=Background-UDP-Established
147.32.84.229,111.185.50.130,udp,13363,48212,CON,0,0,,,1,18,49:45.7,42:35.2,127,110,0,0,0,3,3,406,186,280,60,3169.457275,6,592,340,0.001578,0.000631,0.000631,flow=Background-UDP-Established
59.112.231.42,147.32.84.229,udp,28801,13363,CON,0,0,,,24,1,49:45.7,49:45.7,104,127,0,0,0,1,1,73,60,31,18,0.000927,2,133,49,1078.748657,0,0,flow=Background-UDP-Established
147.32.86.194,74.125.232.193,tcp,3304,80,FIN,0,0,64215,63693,1,10,49:45.7,01:09.3,127,54,0,0,0,60,30,28735,11000,25309,9374,683.536194,90,39735,34683,0.130205,0.086316,0.042427,flow=Background-google-analytics2
62.1.17.170,147.32.84.229,udp,7116,13363,CON,0,0,,,13,1,49:45.7,49:20.7,115,127,0,0,0,81,81,6205,6284,2803,2882,3574.99707,162,12489,5685,0.045035,0.022378,0.022378,flow=Background-UDP-Established
147.32.84.229,149.5.45.9,udp,13363,43010,CON,0,0,,,1,17,49:45.8,30:52.8,127,47,0,0,0,19,19,1800,1176,1002,377,2467.003418,38,2976,1379,0.014998,0.007296,0.007296,flow=Background-UDP-Established
147.32.84.229,61.230.2.182,udp,13363,33174,CON,0,0,,,1,24,49:45.8,41:17.9,127,104,0,0,0,22,24,1656,4216,731,3208,3092.180664,46,5872,3939,0.014553,0.006792,0.007439,flow=Background-UDP-Established
147.32.84.229,201.212.173.63,udp,13363,4520,CON,0,0,,,1,21,49:45.8,36:36.9,127,107,0,0,0,8,8,942,552,606,216,2811.17041,16,1494,822,0.005336,0.00249,0.00249,flow=Background-UDP-Established
147.32.84.229,95.129.237.98,udp,13363,28128,CON,0,0,,,1,19,49:45.8,46:41.6,127,109,0,0,0,26,26,3195,3397,2096,2305,3415.797852,52,6592,4401,0.014931,0.007319,0.00732,flow=Background-UDP-Established
147.32.84.229,188.127.109.44,udp,13363,42974,CON,0,0,,,1,16,49:45.8,49:43.2,127,112,0,0,0,21,21,1936,1705,1054,823,3597.415283,42,3641,1877,0.011397,0.00556,0.00556,flow=Background-UDP-Established
147.32.84.59,77.78.99.22,tcp,49251,443,FIN,0,0,252928,65534,2,9,49:45.8,49:45.9,126,55,0.001029,0.00078,0.000249,9,9,1974,4440,1452,3928,0.151041,18,6414,5380,112.552223,53.259129,53.240696,flow=Background-Established-cmpgw-CVUT
147.32.84.229,82.116.70.144,udp,13363,17050,CON,0,0,,,1,17,49:45.8,41:59.3,127,111,0,0,0,12,12,1262,1172,758,667,3133.514648,24,2434,1425,0.00734,0.00351,0.00351,flow=Background-UDP-Established
147.32.84.229,118.171.37.44,udp,13363,41628,CON,0,0,,,1,23,49:45.8,25:39.6,127,105,0,0,0,3,3,685,196,559,70,2153.834229,6,881,629,0.002321,0.000929,0.000929,flow=Background-UDP-Established
147.32.84.229,78.45.13.139,udp,13363,58730,CON,0,0,,,1,9,49:45.8,48:34.7,127,55,0,0,0,9,9,865,626,487,248,3528.918945,18,1491,735,0.004817,0.002267,0.002267,flow=Background-UDP-Established
147.32.84.229,142.167.170.195,udp,13363,41079,CON,0,0,,,1,15,49:45.8,45:19.9,127,113,0,0,0,23,23,2113,2268,1147,1301,3334.113037,46,4381,2448,0.013497,0.006599,0.006599,flow=Background-UDP-Established
147.32.84.229,122.121.11.6,udp,13363,20105,CON,0,0,,,1,23,49:45.8,41:01.8,127,105,0,0,0,8,8,602,1549,266,1213,3076.028809,16,2151,1479,0.004876,0.002276,0.002277,flow=Background-UDP-Established
147.32.84.229,79.3.63.177,udp,13363,62185,CON,0,0,,,1,18,49:45.8,40:06.5,127,110,0,0,0,8,5,580,337,244,127,3020.735107,13,917,371,0.003973,0.002317,0.002752,flow=Background-UDP-Established
147.32.84.229,68.53.13.254,udp,13363,23992,CON,0,0,,,1,22,49:45.8,13:52.9,127,106,0,0,0,2,2,152,543,68,459,1447.171387,4,695,527,0.002073,0.000691,0.000691,flow=Background-UDP-Established
147.32.84.229,61.44.106.120,udp,13363,42932,CON,0,0,,,1,22,49:45.8,41:45.1,127,106,0,0,0,13,13,972,809,426,263,3119.353271,26,1781,689,0.008014,0.003847,0.003847,flow=Background-UDP-Established
147.32.84.229,14.33.207.133,udp,13363,24832,CON,0,0,,,1,26,49:45.8,39:14.2,127,102,0,0,0,8,8,1442,1036,1106,699,2968.461426,16,2478,1805,0.005053,0.002358,0.002358,flow=Background-UDP-Established
147.32.84.229,83.81.77.95,udp,13363,43740,CON,0,0,,,1,10,49:45.8,46:52.8,127,118,0,0,0,16,16,1078,2321,406,1649,3427.032715,32,3399,2055,0.009046,0.004377,0.004377,flow=Background-UDP-Established
147.32.84.229,87.198.24.2,udp,13363,27529,CON,0,0,,,1,13,49:45.8,36:06.6,127,115,0,0,0,5,5,1127,812,916,602,2780.817383,10,1939,1518,0.003236,0.001438,0.001438,flow=Background-UDP-Established
147.32.84.229,89.169.137.87,udp,13363,21110,CON,0,0,,,1,13,49:45.8,48:26.5,127,115,0,0,0,33,33,3776,2851,2390,1464,3520.738037,66,6627,3854,0.018462,0.009089,0.009089,flow=Background-UDP-Established
147.32.84.229,96.35.69.59,udp,13363,7356,CON,0,0,,,1,18,49:45.8,05:54.2,127,110,0,0,0,4,1,292,60,124,17,968.597351,5,352,141,0.00413,0.003098,0,flow=Background-UDP-Established
147.32.84.229,93.80.238.22,udp,13363,58553,CON,0,0,,,1,18,49:45.8,35:16.3,127,110,0,0,0,12,12,902,1123,398,619,2730.567383,24,2025,1017,0.008423,0.004029,0.004029,flow=Background-UDP-Established
114.77.85.82,147.32.84.229,udp,15387,13363,CON,0,0,,,14,1,49:45.8,49:45.8,114,127,0,0,0,1,1,79,490,37,448,0.001097,2,569,485,911.577026,0,0,flow=Background-UDP-Established
147.32.86.74,209.85.148.106,tcp,2033,443,FIN,0,0,65535,11462,1,9,49:45.8,49:45.8,127,55,0,0,0,3,2,201,120,27,0,0.009683,5,321,27,413.095123,206.547562,2717.391357,flow=Background
147.32.86.74,209.85.148.106,tcp,2030,443,FIN,0,0,64865,11462,1,9,49:45.8,49:45.8,127,55,0,0,0,3,3,201,186,27,0,0.00936,6,387,27,534.188049,213.675217,7968.12793,flow=Background
147.32.86.74,209.85.148.106,tcp,2029,443,FIN,0,0,65503,11143,1,9,49:45.8,49:45.8,127,55,0,0,0,3,2,201,120,27,0,0.009429,5,321,27,424.223114,212.111557,2267.57373,flow=Background
93.81.165.238,147.32.84.229,udp,16751,13363,CON,0,0,,,21,1,49:45.8,40:19.3,43,127,0,0,0,3,3,222,180,96,54,3033.528809,6,402,150,0.001648,0.000659,0.000659,flow=Background-UDP-Established
60.226.112.108,147.32.84.229,rtp,8567,13363,CON,0,0,,,30,1,49:45.8,46:57.3,98,127,0,0,0,9,9,1103,564,725,186,3431.5354,18,1667,911,0.004954,0.002331,0.002332,flow=Background-UDP-Established
213.141.149.136,147.32.84.229,udp,41544,13363,CON,0,0,,,17,1,49:45.8,06:06.3,111,127,0,0,0,4,4,933,292,765,110,980.55835,8,1225,875,0.007139,0.003059,0.003059,flow=Background-UDP-Established
111.184.131.94,147.32.84.229,udp,31587,13363,CON,0,0,,,18,1,49:45.8,00:14.8,46,127,0,0,0,9,9,676,992,298,614,629.055725,18,1668,912,0.027025,0.012717,0.012717,flow=Background-UDP-Established
147.32.84.59,2.21.101.32,tcp,49252,443,RST,0,0,65552,8832,2,9,49:45.8,49:46.0,126,55,0.007259,0.006979,0.00028,7,8,1599,1151,1191,683,0.178297,15,2750,1874,78.520668,33.651718,40.962982,flow=Background-Established-cmpgw-CVUT
194.8.244.168,147.32.84.229,udp,41009,13363,CON,0,0,,,14,1,49:45.8,49:46.9,114,127,0,0,0,2,2,140,617,56,533,1.060881,4,757,589,2.827838,0.944772,0.94348,flow=Background-UDP-Established
76.16.75.154,147.32.84.229,udp,22680,13363,CON,0,0,,,21,1,49:45.8,47:55.1,107,127,0,0,0,9,9,648,1426,270,1048,3489.257812,18,2074,1318,0.004872,0.002293,0.002293,flow=Background-UDP-Established
78.63.243.109,147.32.84.229,udp,65170,13363,CON,0,0,,,16,1,49:45.8,49:45.8,112,127,0,0,0,1,1,73,60,31,18,0.000843,2,133,49,1186.239624,0,0,flow=Background-UDP-Established
147.32.85.95,77.78.99.25,tcp,60882,80,FIN,0,0,934400,65534,1,9,49:45.8,49:45.8,63,55,0.000908,0.000793,0.000115,5,5,1016,1771,708,1481,0.003304,10,2787,2189,2723.970947,1596.169189,1592.990845,flow=Background-TCP-Established
147.32.85.95,77.78.99.21,tcp,53746,80,FIN,0,0,672896,65534,1,9,49:45.8,49:45.9,63,55,0.00096,0.000834,0.000126,5,4,1006,987,698,751,0.003552,9,1993,1449,2252.252197,1503.759399,1103.752808,flow=Background-TCP-Established
114.77.224.223,147.32.84.229,udp,22947,13363,CON,0,0,,,13,1,49:45.9,49:22.0,115,127,0,0,0,2,2,537,121,453,36,3576.158203,4,658,489,0.000839,0.00028,0.00028,flow=Background-UDP-Established
147.32.85.95,77.78.99.25,tcp,60884,80,FIN,0,0,3550720,65534,1,9,49:45.9,49:45.9,63,55,0.000997,0.000854,0.000143,12,11,1485,12785,757,12177,0.006266,23,14270,12934,3511.011719,1933.216187,1847.745728,flow=Background-TCP-Established
147.32.84.229,208.88.186.8,udp,13363,34039,CON,0,0,,,1,9,49:45.9,49:43.4,127,55,0,0,0,62,62,4812,4003,2208,1399,3597.565918,124,8815,3607,0.03419,0.016956,0.016956,flow=Background-UDP-Established
114.37.29.111,147.32.84.229,udp,34959,13363,CON,0,0,,,24,1,49:45.9,49:40.1,104,127,0,0,0,4,4,683,651,515,482,3594.239746,8,1334,997,0.001948,0.000835,0.000835,flow=Background-UDP-Established
109.160.204.103,147.32.84.229,udp,18232,13363,CON,0,0,,,12,1,49:45.9,59:48.3,116,127,0,0,0,2,2,150,120,66,36,602.42334,4,270,102,0.00498,0.00166,0.00166,flow=Background-UDP-Established
