SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Tag
147.32.86.20,193.93.174.21,tcp,3276,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:17,8/14/2011 7:17,127,119,0.016402,0.016388,0.000014,21,65,1406,85861,156,82319,1.042043,86,87267,82475,81.570534,19.193066,62.399452,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3835,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.021336,0.000419,0.020917,91,140,6921,150330,1543,142732,3.617444,231,157251,144275,63.580803,24.879444,38.654102,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3277,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:17,8/14/2011 7:17,127,50,0.02625,0.026236,0.000014,14,23,969,28342,139,27074,0.217235,37,29311,27213,165.719147,59.843029,115.227287,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3278,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:17,8/14/2011 7:17,127,51,0.026079,0.026065,0.000014,16,24,1089,29963,139,28641,0.215929,40,31052,28780,180.614929,69.467278,121.261971,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3279,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.037996,0.037887,0.000109,11,20,798,23483,148,22377,0.30884,31,24281,22525,97.137672,32.379227,70.126488,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2247,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.021841,0.001221,0.02062,78,119,6135,134543,1537,128079,2.171515,197,140678,129616,90.259567,35.459114,54.968422,flow=Background-TCP-Established
109.46.251.124,147.32.84.229,tcp,36052,13363,FIN,0,0,64240,65353,15,1,8/14/2011 7:17,8/14/2011 7:17,49,127,0.020173,0.000072,0.020101,13,10,953,748,182,175,21.740656,23,1701,357,1.011929,0.551961,0.414395,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,51101,80,FIN,0,0,8768,6912,16,1,8/14/2011 7:17,8/14/2011 7:17,48,63,0.177415,0.000014,0.177401,6,6,784,1925,380,1521,0.359263,12,2709,1901,30.618238,13.920713,13.917923,flow=Background-TCP-Established
41.137.25.80,147.32.84.164,tcp,57174,51413,RST,0,0,32768,0,12,1,8/14/2011 7:17,8/14/2011 7:17,116,63,0,0,0,2,2,128,120,0,0,0.106749,4,248,0,28.103308,9.368999,9.373829,flow=To-Background-Grill
178.77.71.27,147.32.87.29,tcp,3395,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.022051,0.001199,0.020852,95,135,7157,149257,1539,141923,3.653075,230,156414,143462,62.686916,25.731747,36.90678,flow=Background-TCP-Established
66.249.66.10,147.32.84.242,tcp,56009,443,RST,0,0,40640,7936,12,1,8/14/2011 7:17,8/14/2011 7:17,52,63,0.019097,0.000269,0.018828,15,17,1591,15640,605,14510,2.476544,32,17231,15115,12.517445,5.653039,6.511148,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,51144,80,FIN,0,0,8256,6912,17,1,8/14/2011 7:17,8/14/2011 7:17,47,63,0.176103,0.00007,0.176033,5,5,718,1518,380,1180,0.356231,10,2236,1560,25.264505,11.231349,11.230876,flow=Background-TCP-Established
66.249.66.10,147.32.87.36,tcp,56436,80,FIN,0,0,6912,5440,12,0,8/14/2011 7:17,8/14/2011 7:17,52,64,0.019296,0.000258,0.019038,6,4,751,618,347,346,2.581119,10,1369,693,3.48686,1.937144,1.171033,flow=To-Background-CVUT-WebServer
178.77.71.27,147.32.86.95,tcp,3500,3389,RST,0,0,59695,64240,10,1,8/14/2011 7:17,8/14/2011 7:17,118,127,0.021496,0.000317,0.021179,99,138,7711,175410,1545,167920,11.024103,237,183121,169465,21.407637,8.889612,12.451374,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3280,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:17,8/14/2011 7:17,127,51,0.026224,0.02621,0.000014,14,23,969,28342,139,27074,0.215841,37,29311,27213,166.789444,60.229523,116.026413,flow=Background-TCP-Established
147.32.84.170,195.24.233.55,tcp,58949,80,FIN,0,0,15744,7168,1,11,8/14/2011 7:17,8/14/2011 7:17,63,53,0.0245,0.024423,0.000077,5,5,549,669,211,331,0.290702,10,1218,542,30.959541,15.024604,15.021837,flow=From-Normal-V44-Stribrek
147.32.84.170,209.85.148.106,tcp,42765,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:17,8/14/2011 7:17,63,55,0.008967,0.00895,0.000017,4,2,272,140,0,0,0.018325,6,412,0,272.851318,163.710785,107.51532,flow=From-Normal-V44-Stribrek
66.249.72.170,147.32.87.38,tcp,63373,80,FIN,0,0,31936,66560,15,0,8/14/2011 7:17,8/14/2011 7:17,49,128,0.103257,0.000274,0.102983,14,11,1211,13385,279,12651,6.137688,25,14596,12930,3.910267,2.118061,1.65721,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3281,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:17,8/14/2011 7:17,127,50,0.02623,0.026215,0.000015,15,24,1029,29963,139,28641,0.216283,39,30992,28780,175.69574,64.730011,121.018234,flow=Background-TCP-Established
147.32.85.23,74.125.232.195,tcp,54842,80,FIN,0,0,8192,7744,1,10,8/14/2011 7:17,8/14/2011 7:19,63,54,0.008167,0.007968,0.000199,6,4,1422,1402,1018,1130,127.706543,10,2824,2148,0.070474,0.039152,0.023493,flow=Background-google-analytics4
147.32.85.23,209.85.148.138,tcp,56308,80,FIN,0,0,17408,14848,1,9,8/14/2011 7:17,8/14/2011 7:19,63,55,0.009109,0.008883,0.000226,12,9,5339,4133,4539,3531,127.653786,21,9472,8070,0.156674,0.086171,0.062674,flow=Background-TCP-Established
147.32.85.84,77.75.72.46,tcp,33683,110,FIN,0,0,43584,5888,1,8,8/14/2011 7:17,8/14/2011 7:17,63,56,0.001062,0.000826,0.000236,40,62,2811,20652,67,16552,0.040413,102,23463,16619,2499.195801,983.408142,1540.909912,flow=Background-TCP-Established
188.123.106.105,147.32.84.2,tcp,64735,80,FIN,0,0,65535,6620,14,1,8/14/2011 7:17,8/14/2011 7:17,114,63,0.017718,0.000014,0.017704,71,126,4918,181432,662,174596,15.247114,197,186350,175258,12.854892,4.591059,8.19828,flow=Background-TCP-Established
188.123.106.105,147.32.84.2,tcp,64736,80,FIN,0,0,65535,6432,14,1,8/14/2011 7:17,8/14/2011 7:17,114,63,0.017231,0.000014,0.017217,6,6,801,2036,445,1686,16.079006,12,2837,2131,0.684122,0.310965,0.310965,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3282,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.016314,0.016299,0.000015,25,50,1631,69340,141,66614,0.170303,75,70971,66755,434.519653,155.915039,318.173584,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3283,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.016621,0.01647,0.000151,14,21,973,25791,143,24631,0.136138,35,26764,24774,249.746567,108.564934,167.129059,flow=Background-TCP-Established
147.32.84.162,147.32.80.13,tcp,60891,80,RST,0,0,65404,65696,1,1,8/14/2011 7:17,8/14/2011 7:18,127,63,0.001157,0.000016,0.001141,5,3,948,472,648,296,60.389046,8,1420,944,0.115915,0.066237,5.218921,flow=To-Background-CVUT-Proxy
189.240.251.119,147.32.84.229,tcp,13246,13363,FIN,0,0,65280,65369,19,1,8/14/2011 7:17,8/14/2011 7:18,109,127,0.181681,0.000078,0.181603,19,20,1276,1476,166,335,65.838509,39,2752,501,0.57717,0.273397,0.288585,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3284,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:17,8/14/2011 7:17,127,119,0.01657,0.016497,0.000073,21,64,1406,84819,156,81331,0.946699,85,86225,81487,88.729362,21.126038,67.727592,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3106,3389,RST,0,0,64075,64240,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.021556,0.000664,0.020892,80,128,6257,146518,1539,139568,2.30982,208,152775,141107,89.617378,34.201801,55.52206,flow=Background-TCP-Established
147.32.80.7,147.32.84.19,tcp,14856,25,FIN,0,0,66600,20352,1,1,8/14/2011 7:17,8/14/2011 7:17,63,63,0.00032,0.000014,0.000306,14,15,6076,1580,5144,582,0.417067,29,7656,5726,67.135498,31.170052,33.592392,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14287,80,FIN,0,0,15676,13312,19,1,8/14/2011 7:17,8/14/2011 7:17,109,63,0.219834,0.000102,0.219732,25,34,4901,25706,3243,23454,18.119486,59,30607,26697,3.200974,1.324548,1.821254,flow=Background-TCP-Established
147.32.84.94,147.32.80.13,tcp,60144,80,RST,0,0,17152,66608,1,1,8/14/2011 7:17,8/14/2011 7:21,63,63,0.000424,0.000191,0.000233,16,18,4301,3649,3237,2453,208.124741,34,7950,5690,0.158559,0.072072,0.273821,flow=To-Background-CVUT-Proxy
213.146.189.239,147.32.84.229,tcp,39998,80,FIN,0,0,6144,65327,17,1,8/14/2011 7:17,8/14/2011 7:18,47,127,0.047846,0.000181,0.047665,19,16,1470,1205,208,137,62.682178,35,2675,345,0.542419,0.287163,0.239484,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3285,80,FIN,0,0,64687,5840,1,14,8/14/2011 7:17,8/14/2011 7:17,127,50,0.026187,0.026172,0.000015,17,28,1151,35966,141,34428,0.242047,45,37117,34569,181.782883,66.102867,125.080498,flow=Background-TCP-Established
147.32.85.5,74.125.232.214,tcp,36236,443,FIN,0,0,14464,9600,1,9,8/14/2011 7:17,8/14/2011 7:21,63,55,0.007913,0.00779,0.000123,27,23,3902,3937,2112,2411,206.294296,50,7839,4523,0.237525,0.126034,0.106648,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3286,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.016405,0.016305,0.0001,14,23,973,28930,143,27662,0.136161,37,29903,27805,264.392883,108.586708,183.553604,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4720,3389,RST,0,0,64075,64240,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.022446,0.000381,0.022065,75,115,5961,130649,1543,124401,3.806114,190,136610,125944,49.656948,19.442402,30.122879,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3287,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:17,8/14/2011 7:17,127,50,0.026131,0.026117,0.000014,15,23,1029,28342,139,27074,0.216955,38,29371,27213,170.542267,64.52951,115.323326,flow=Background-TCP-Established
147.32.84.170,91.189.89.212,tcp,40607,443,RST,0,0,23296,7936,1,18,8/14/2011 7:17,8/14/2011 7:17,63,46,0.034968,0.034874,0.000094,8,10,1186,6017,650,5349,0.203657,18,7203,5999,83.473686,34.371517,54.104095,flow=From-Normal-V44-Stribrek
147.32.84.170,91.189.89.60,tcp,52052,443,FIN,0,0,20480,7936,1,18,8/14/2011 7:17,8/14/2011 7:17,63,46,0.034909,0.034754,0.000155,12,12,1775,5140,975,4340,0.254715,24,6915,5315,90.296997,49.972515,50.008865,flow=From-Normal-V44-Stribrek
86.49.4.151,147.32.85.56,tcp,46111,44076,FIN,0,0,17494,65435,10,1,8/14/2011 7:17,8/14/2011 7:17,118,127,0.005925,0.000225,0.0057,5,4,396,262,100,26,0.012067,9,658,126,662.965088,331.482544,268.07254,flow=Background-TCP-Established
86.49.4.151,147.32.85.56,tcp,46117,44076,FIN,0,0,16768,64366,10,1,8/14/2011 7:17,8/14/2011 7:25,118,127,0.003733,0.00016,0.003573,72,95,6753,27423,2689,22105,475.212494,167,34176,24794,0.349317,0.149407,0.197806,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14288,80,FIN,0,0,15296,6912,19,1,8/14/2011 7:17,8/14/2011 7:17,109,63,0.21039,0.000054,0.210336,7,6,921,3149,451,2745,15.379433,13,4070,3196,0.780263,0.390131,0.329378,flow=Background-TCP-Established
147.32.84.170,91.189.89.59,tcp,40375,443,RST,0,0,23296,7936,1,18,8/14/2011 7:17,8/14/2011 7:17,63,46,0.035419,0.035289,0.00013,8,10,1186,6017,650,5349,0.203678,18,7203,5999,83.46508,34.367973,54.134361,flow=From-Normal-V44-Stribrek
147.32.86.20,188.138.84.239,tcp,3288,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:17,8/14/2011 7:17,127,51,0.026468,0.02645,0.000018,16,24,1089,29963,139,28641,0.217016,40,31052,28780,179.710251,69.119331,120.701965,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3289,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.037977,0.037956,0.000021,13,20,918,23483,148,22377,0.309846,33,24401,22525,103.277107,38.728916,69.884796,flow=Background-TCP-Established
210.45.244.3,147.32.85.101,tcp,3389,52036,RST,0,0,16384,0,23,1,8/14/2011 7:17,8/14/2011 7:17,105,63,0,0,0,1,1,62,60,0,0,0.000444,2,122,0,2252.252197,0,0,flow=Background-TCP-Established
86.49.2.89,147.32.85.56,tcp,2756,44076,FIN,0,0,65476,65424,10,1,8/14/2011 7:17,8/14/2011 7:17,118,127,0.00178,0.000324,0.001456,5,4,407,295,111,59,0.007832,9,702,170,1021.450439,527.356628,399.573792,flow=Background-TCP-Established
86.49.2.89,147.32.85.56,tcp,2758,44076,FIN,0,0,64208,64700,10,1,8/14/2011 7:17,8/14/2011 7:25,118,127,0.001656,0.000177,0.001479,71,91,6270,8028,2333,2862,472.871368,162,14298,5195,0.340473,0.148032,0.190327,flow=Background-TCP-Established
147.32.84.170,209.85.148.103,tcp,59181,80,FIN,0,0,14720,5696,1,9,8/14/2011 7:17,8/14/2011 7:17,63,55,0.008847,0.00868,0.000167,4,3,272,206,0,0,0.018009,7,478,0,333.166748,166.583374,216.216217,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.86.95,tcp,2389,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:17,8/14/2011 7:17,118,127,0.021231,0.000536,0.020695,68,95,5535,112759,1537,107591,2.822474,163,118294,109128,57.396454,23.738039,33.561157,flow=Background-TCP-Established
66.249.66.50,147.32.84.2,tcp,40741,80,FIN,0,0,6912,6912,12,1,8/14/2011 7:17,8/14/2011 7:17,52,63,0.018878,0.000014,0.018864,6,4,652,445,248,173,2.223593,10,1097,421,4.047503,2.248613,1.360631,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2893,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.021098,0.000507,0.020591,86,121,6613,136053,1535,129475,2.079858,207,142666,131010,99.045219,40.868172,58.288643,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3290,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.016502,0.016487,0.000015,26,50,1691,69340,141,66614,0.1705,76,71031,66755,439.882721,162.263901,318.154968,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3291,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:17,8/14/2011 7:17,127,50,0.026173,0.026159,0.000014,15,23,1029,28342,139,27074,0.215716,38,29371,27213,171.521805,64.900146,116.16671,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,3990,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:17,8/14/2011 7:17,118,127,0.020937,0.000402,0.020535,89,135,6803,170608,1545,163280,3.769544,224,177411,164825,59.158352,23.344999,35.755791,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3292,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:17,8/14/2011 7:17,127,51,0.026348,0.02633,0.000018,15,24,1029,29963,139,28641,0.215836,39,30992,28780,176.059601,64.864059,121.416885,flow=Background-TCP-Established
66.249.72.233,147.32.84.2,tcp,44623,80,FIN,0,0,271104,6912,15,1,8/14/2011 7:17,8/14/2011 7:17,49,63,0.103097,0.00009,0.103007,269,431,18068,628130,306,599676,6.814022,700,646198,599982,102.582588,39.330662,64.074371,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,57326,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:17,8/14/2011 7:17,53,63,0.00097,0.000013,0.000957,5,5,955,475,617,137,0.003167,10,1430,754,2841.806152,1268.633057,1268.230835,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3293,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:17,8/14/2011 7:17,127,119,0.016688,0.016674,0.000014,26,65,1706,85557,156,82015,0.93994,91,87263,82171,95.750793,26.597443,69.319435,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1530,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.020923,0.000169,0.020754,90,126,6861,142681,1543,135839,2.215958,216,149542,137382,97.023491,40.163216,56.966396,flow=Background-TCP-Established
67.195.115.43,147.32.87.36,tcp,50696,80,FIN,0,0,17664,5440,17,0,8/14/2011 7:17,8/14/2011 7:17,47,64,0.177817,0.000236,0.177581,8,8,925,6599,389,6063,0.83816,16,7524,6452,17.896345,8.353202,8.353979,flow=To-Background-CVUT-WebServer
147.32.86.20,87.98.230.229,tcp,3294,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.016503,0.016392,0.000111,14,21,973,25791,143,24631,0.135725,35,26764,24774,250.506531,108.987251,167.598236,flow=Background-TCP-Established
66.249.72.50,147.32.87.38,tcp,48775,443,FIN,0,0,37696,65792,15,0,8/14/2011 7:17,8/14/2011 7:17,49,128,0.103961,0.000288,0.103673,17,14,1883,16117,753,15185,6.302931,31,18000,15938,4.75969,2.538502,2.097153,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2406,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:17,8/14/2011 7:17,118,127,0.034987,0.01454,0.020447,77,97,6083,111668,1545,106386,7.337747,174,117751,107931,23.576719,10.357403,13.145098,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3295,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:17,8/14/2011 7:17,127,50,0.026091,0.026077,0.000014,15,23,1029,28342,139,27074,0.215768,38,29371,27213,171.480484,64.884506,115.986649,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2696,3389,RST,0,0,62615,64187,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.020893,0.000488,0.020405,76,117,6029,132592,1551,126242,1.950764,193,138621,127793,98.422981,38.446476,60.129982,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3296,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.038031,0.038017,0.000014,11,20,798,23483,148,22377,0.309747,31,24281,22525,96.853233,32.284412,69.941391,flow=Background-TCP-Established
113.105.171.59,147.32.87.23,tcp,80,46861,RST,0,0,2097152,0,20,0,8/14/2011 7:17,8/14/2011 7:17,108,64,0,0,0,1,1,66,60,0,0,0.00016,2,126,0,6250,0,0,flow=Background-TCP-Established
113.105.171.62,147.32.87.23,tcp,80,46861,RST,0,0,2097152,0,20,0,8/14/2011 7:17,8/14/2011 7:17,108,64,0,0,0,1,1,66,60,0,0,0.000082,2,126,0,12195.12207,0,0,flow=Background-TCP-Established
113.105.171.54,147.32.87.23,tcp,80,46861,RST,0,0,2097152,0,20,0,8/14/2011 7:17,8/14/2011 7:17,108,64,0,0,0,1,1,66,60,0,0,0.000014,2,126,0,71428.57031,0,0,flow=Background-TCP-Established
113.105.171.58,147.32.87.23,tcp,80,46861,RST,0,0,2097152,0,20,0,8/14/2011 7:17,8/14/2011 7:17,108,64,0,0,0,1,1,66,60,0,0,0.000014,2,126,0,71428.57031,0,0,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3297,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:17,8/14/2011 7:17,127,50,0.026331,0.026317,0.000014,16,24,1089,29963,139,28641,0.216475,40,31052,28780,180.159378,69.292068,120.964142,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3775,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.020805,0.000355,0.02045,86,125,6625,144974,1547,138192,2.730523,211,151599,139739,76.90834,31.129566,45.772064,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,53081,80,FIN,0,0,26112,6912,16,1,8/14/2011 7:17,8/14/2011 7:17,48,63,0.178318,0.000014,0.178304,13,13,1264,14708,398,13842,0.565777,26,15972,14240,44.187019,21.212582,21.210295,flow=Background-TCP-Established
66.249.72.186,147.32.86.92,tcp,61996,80,FIN,0,0,17472,7936,15,1,8/14/2011 7:17,8/14/2011 7:18,49,63,0.103911,0.000073,0.103838,10,8,1305,4743,637,4207,31.689802,18,6048,4844,0.53645,0.284003,0.221616,flow=Background-TCP-Established
147.32.84.170,209.85.148.105,tcp,49980,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:17,8/14/2011 7:17,63,53,0.008883,0.008731,0.000152,4,2,272,140,0,0,0.018148,6,412,0,275.512451,165.30748,107.735397,flow=From-Normal-V44-Stribrek
66.249.66.10,147.32.87.36,tcp,63282,80,FIN,0,0,6912,5440,12,0,8/14/2011 7:17,8/14/2011 7:17,52,64,0.019153,0.000219,0.018934,6,4,729,460,325,188,2.280601,10,1189,513,3.946328,2.192405,1.326594,flow=To-Background-CVUT-WebServer
86.44.73.201,147.32.84.229,tcp,56098,13363,RST,0,0,16823,65441,14,1,8/14/2011 7:17,8/14/2011 7:18,114,127,0.259176,0.000069,0.259107,8,9,568,765,110,253,8.340061,17,1333,363,1.918451,0.839322,0.97051,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3298,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.01648,0.016403,0.000077,25,50,1631,69340,141,66614,0.16996,75,70971,66755,435.396545,156.273407,319.099731,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1713,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:17,8/14/2011 7:17,118,128,0.021927,0.001388,0.020539,83,128,6441,148742,1543,141798,2.543442,211,155183,143341,82.565277,32.239777,50.373596,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3299,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:17,8/14/2011 7:17,127,50,0.026236,0.026163,0.000073,14,23,969,28342,139,27074,0.217143,37,29311,27213,165.789368,59.868382,115.237549,flow=Background-TCP-Established
86.44.73.201,147.32.84.229,tcp,56101,13363,ACC,0,0,16384,65535,14,1,8/14/2011 7:17,8/14/2011 7:18,114,127,0.000071,0.000071,0,1,3,62,186,0,0,8.951358,4,248,0,0.335145,0,0.223432,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3300,80,FIN,0,0,64687,5840,1,13,8/14/2011 7:17,8/14/2011 7:17,127,51,0.026328,0.026314,0.000014,17,28,1151,35966,141,34428,0.242546,45,37117,34569,181.408875,65.966866,124.905746,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3301,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:17,8/14/2011 7:17,127,53,0.016519,0.016419,0.0001,14,23,973,28930,143,27662,0.136187,37,29903,27805,264.342407,108.649323,183.688461,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2843,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:17,8/14/2011 7:18,118,127,0.036616,0.015966,0.02065,71,95,5715,111528,1537,106360,4.378306,166,117243,107897,37.68581,15.987919,21.652315,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3302,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:17,8/14/2011 7:17,127,51,0.026151,0.026137,0.000014,15,24,1029,29963,139,28641,0.215813,39,30992,28780,176.078369,64.870979,121.304817,flow=Background-TCP-Established
67.195.115.95,147.32.87.36,tcp,58615,80,FIN,0,0,6912,5440,17,0,8/14/2011 7:17,8/14/2011 7:17,47,64,0.175503,0.000269,0.175234,5,5,713,812,375,474,0.352277,10,1525,849,25.548077,11.360602,11.363379,flow=To-Background-CVUT-WebServer
178.77.71.27,147.32.87.29,tcp,3066,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:17,8/14/2011 7:18,118,128,0.021231,0.00034,0.020891,82,120,6377,140675,1539,134163,1.732474,202,147052,135702,116.019058,46.753948,69.561195,flow=Background-TCP-Established
113.105.171.60,147.32.84.10,tcp,80,60971,RST,0,0,2097152,0,20,1,8/14/2011 7:17,8/14/2011 7:17,108,63,0,0,0,1,1,66,60,0,0,0.000125,2,126,0,7999.999512,0,0,flow=Background-TCP-Established
113.105.171.56,147.32.84.10,tcp,80,60971,RST,0,0,2097152,0,22,1,8/14/2011 7:17,8/14/2011 7:17,106,63,0,0,0,1,1,66,60,0,0,0.000014,2,126,0,71428.57031,0,0,flow=Background-TCP-Established
