SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Tag
77.93.2.81,147.32.85.101,tcp,50239,80,FIN,0,0,65700,7144,18,1,8/14/2011 7:24,8/14/2011 7:24,110,63,0.048513,0.000375,0.048138,16,26,1609,32424,649,30990,0.48356,42,34033,31639,84.787827,31.051464,51.740017,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3654,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026322,0.026308,0.000014,16,24,1089,29963,139,28641,0.216131,40,31052,28780,180.446121,69.402351,121.211479,flow=Background-TCP-Established
77.93.2.81,147.32.85.101,tcp,50292,80,FIN,0,0,65420,7176,18,1,8/14/2011 7:24,8/14/2011 7:24,110,63,0.051357,0.000366,0.050991,5,5,965,577,665,277,0.173317,10,1542,942,51.927971,23.177254,23.127937,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,36610,80,FIN,0,0,7808,6912,17,1,8/14/2011 7:24,8/14/2011 7:24,47,63,0.177718,0.000014,0.177704,5,5,709,1301,371,963,0.364142,10,2010,1334,24.715633,10.989252,10.985148,flow=Background-TCP-Established
77.93.2.81,147.32.85.101,tcp,50316,80,FIN,0,0,65700,7200,18,1,8/14/2011 7:24,8/14/2011 7:24,110,63,0.048053,0.000373,0.04768,21,36,1937,47347,677,45373,0.449062,57,49284,46050,124.704384,44.590702,78.005028,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3655,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.037937,0.037923,0.000014,11,20,798,23483,148,22377,0.309102,31,24281,22525,97.055344,32.35178,70.06778,flow=Background-TCP-Established
77.93.2.81,147.32.85.101,tcp,50377,80,FIN,0,0,65420,7176,18,1,8/14/2011 7:24,8/14/2011 7:24,110,63,0.045746,0.000379,0.045367,5,5,965,577,665,277,0.248546,10,1542,942,36.210602,16.138142,16.118179,flow=Background-TCP-Established
77.93.2.81,147.32.85.101,tcp,50413,80,FIN,0,0,65420,7184,18,1,8/14/2011 7:24,8/14/2011 7:24,110,63,0.045731,0.000443,0.045288,5,5,969,579,669,279,0.161892,10,1548,948,55.592617,24.774857,24.775625,flow=Background-TCP-Established
77.93.2.81,147.32.85.101,tcp,50433,80,FIN,0,0,65700,7296,18,1,8/14/2011 7:24,8/14/2011 7:24,110,63,0.051114,0.000358,0.050756,9,13,1266,14115,726,13389,0.318124,22,15381,14115,66.011993,25.197407,37.763638,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3388,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.021049,0.000379,0.02067,84,123,6495,137724,1537,131038,2.199803,207,144219,132575,93.644745,37.730648,56.009678,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3656,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026243,0.026087,0.000156,15,23,1029,28342,139,27074,0.214834,38,29371,27213,172.225998,65.166595,116.568024,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3657,80,FIN,0,0,64687,5840,1,14,8/14/2011 7:24,8/14/2011 7:24,127,50,0.02615,0.026135,0.000015,17,28,1151,35966,141,34428,0.243327,45,37117,34569,180.826614,65.755135,124.376968,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3658,80,FIN,0,0,64153,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.016579,0.016567,0.000012,15,23,1033,28930,143,27662,0.136401,38,29963,27805,271.259003,116.749367,183.587296,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4594,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:24,8/14/2011 7:24,118,127,0.020963,0.000377,0.020586,107,160,7877,204797,1539,196119,3.855138,267,212674,197658,68.998825,27.495773,41.483036,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1044,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.021866,0.000343,0.021523,84,125,6493,141804,1535,135016,1.815207,209,148297,136551,114.587479,45.724812,69.132889,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3659,80,FIN,0,0,64621,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.016433,0.016419,0.000014,28,50,1811,69340,141,66614,0.169857,78,71151,66755,453.32251,175.946198,319.347229,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3660,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026211,0.026197,0.000014,16,24,1089,29963,139,28641,0.214684,40,31052,28780,181.662354,69.87014,122.150055,flow=Background-TCP-Established
147.32.84.170,209.85.148.106,tcp,41541,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:24,8/14/2011 7:24,63,55,0.008995,0.008832,0.000163,4,2,272,140,0,0,0.017975,6,412,0,278.164093,166.898468,111.012436,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,1949,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.021476,0.000396,0.02108,80,119,6253,137151,1535,130687,1.700967,199,143404,132222,116.404381,46.444172,70.263733,flow=Background-TCP-Established
66.249.72.186,147.32.86.92,tcp,38109,80,FIN,0,0,11648,6912,15,1,8/14/2011 7:24,8/14/2011 7:24,49,63,0.103745,0.00007,0.103675,7,5,775,2517,305,2179,6.325672,12,3292,2484,1.738946,0.948516,0.642876,flow=Background-TCP-Established
196.205.204.236,147.32.84.131,tcp,1978,51413,RST,0,0,65535,0,19,1,8/14/2011 7:24,8/14/2011 7:24,109,63,0,0,0,3,3,186,180,0,0,6.544665,6,366,0,0.763981,0.305597,0.3056,flow=Background-TCP-Attempt
147.32.86.20,188.138.84.239,tcp,3661,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:24,8/14/2011 7:24,127,50,0.0264,0.026386,0.000014,15,23,1029,28342,139,27074,0.217013,38,29371,27213,170.496704,64.51226,115.450417,flow=Background-TCP-Established
147.32.84.227,147.32.80.13,tcp,2636,80,CON,0,0,64270,65535,1,1,8/14/2011 7:24,8/14/2011 8:23,127,63,0.000345,0.000214,0.000131,48,96,13296,17616,10704,12144,3555.802734,144,30912,22848,0.040216,0.013218,0.026717,flow=To-Background-CVUT-Proxy
147.32.86.20,193.93.174.21,tcp,3662,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:24,8/14/2011 7:24,127,119,0.016652,0.016638,0.000014,22,65,1466,85843,156,82301,0.844255,87,87309,82457,101.86496,24.874002,77.342232,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,37252,80,FIN,0,0,26112,6912,16,1,8/14/2011 7:24,8/14/2011 7:24,48,63,0.177206,0.00009,0.177116,17,20,1542,24503,412,23175,0.718891,37,26045,23587,50.077129,22.25901,26.432907,flow=Background-TCP-Established
67.160.53.77,147.32.85.84,tcp,50065,13716,FIN,0,0,17152,14656,24,1,8/14/2011 7:24,8/14/2011 7:24,104,63,0.206883,0.000293,0.20659,9,8,739,606,217,147,2.559017,17,1345,364,6.252401,3.1262,2.983384,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2772,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:24,8/14/2011 7:24,118,127,0.021625,0.00119,0.020435,76,116,6019,139234,1541,132932,2.761587,192,145253,134473,69.163132,27.158298,41.98291,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2820,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.021212,0.000484,0.020728,82,120,6379,136786,1541,130268,2.295128,202,143165,131809,87.576813,35.292149,52.361412,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,50951,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:24,8/14/2011 7:24,53,63,0.000987,0.000014,0.000973,5,5,921,475,583,137,0.003114,10,1396,720,2890.17334,1313.628906,1290.32251,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,35913,80,FIN,0,0,6912,6912,11,1,8/14/2011 7:24,8/14/2011 7:24,53,63,0.001241,0.000014,0.001227,5,5,854,472,516,134,0.003123,10,1326,650,2881.844238,1316.65564,1286.587402,flow=Background-TCP-Established
82.53.73.214,147.32.85.84,tcp,49281,13716,FIN,0,0,524280,14528,20,1,8/14/2011 7:24,8/14/2011 7:24,44,63,0.093145,0.00027,0.092875,13,11,1017,908,147,174,3.046498,24,1925,321,7.549652,3.938949,3.375783,flow=Background-TCP-Established
82.53.73.214,147.32.85.84,tcp,49285,13716,FIN,0,0,524280,14528,20,1,8/14/2011 7:24,8/14/2011 7:24,44,63,0.093239,0.000212,0.093027,13,11,1038,896,168,162,21.613186,24,1934,330,1.064165,0.555217,0.464455,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3663,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.016464,0.016445,0.000019,14,21,973,25791,143,24631,0.135151,35,26764,24774,251.570465,109.600128,168.483475,flow=Background-TCP-Established
147.32.84.170,195.24.233.55,tcp,59697,80,FIN,0,0,15744,7168,1,11,8/14/2011 7:24,8/14/2011 7:24,63,53,0.02472,0.024706,0.000014,5,5,549,670,211,332,0.210869,10,1219,543,42.680527,21.498672,21.486547,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,4078,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.029058,0.006706,0.022352,81,117,6319,133891,1541,127535,1.716528,198,140210,129076,114.766548,46.605705,68.695107,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3664,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.038004,0.03799,0.000014,11,20,798,23483,148,22377,0.309684,31,24281,22525,96.87294,32.290981,69.949379,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4433,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:24,8/14/2011 7:24,118,127,0.03305,0.012187,0.020863,83,123,6441,149313,1543,142627,3.598003,206,155754,144170,56.976051,22.790421,34.084774,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3665,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:24,8/14/2011 7:24,127,50,0.026428,0.02632,0.000108,16,24,1089,29963,139,28641,0.216875,40,31052,28780,179.827087,69.164261,120.802124,flow=Background-TCP-Established
66.249.72.50,147.32.87.38,tcp,39834,443,FIN,0,0,37696,65792,15,0,8/14/2011 7:24,8/14/2011 7:24,49,128,0.103582,0.000256,0.103326,17,14,1883,16117,753,15185,6.408234,31,18000,15938,4.681477,2.496788,2.061928,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1394,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.021565,0.000541,0.021024,79,123,6193,141597,1535,134917,1.607344,202,147790,136452,125.05101,48.52726,76.968262,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3666,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026202,0.026104,0.000098,15,23,1029,28342,139,27074,0.216102,38,29371,27213,171.215439,64.784218,115.824219,flow=Background-TCP-Established
75.126.28.235,147.32.84.142,tcp,80,48186,RST,0,0,16384,0,15,1,8/14/2011 7:24,8/14/2011 7:24,113,63,0,0,0,1,1,62,60,0,0,0.000014,2,122,0,71428.57031,0,0,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,51704,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:24,8/14/2011 7:24,53,63,0.000825,0.000014,0.000811,5,5,907,472,569,134,0.003187,10,1379,703,2823.972412,1287.830078,1260.636597,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2220,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.024231,0.003652,0.020579,86,126,6619,143570,1541,136716,1.720272,212,150189,138257,122.655029,49.410793,73.695267,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2540,3389,RST,0,0,60228,64240,10,1,8/14/2011 7:24,8/14/2011 7:24,118,127,0.021751,0.000352,0.021399,90,146,6863,188293,1545,180376,2.73256,236,195156,181921,85.999947,32.57019,53.485565,flow=Background-TCP-Established
90.183.39.17,147.32.87.27,tcp,56746,80,FIN,0,0,55168,6912,11,0,8/14/2011 7:24,8/14/2011 7:24,53,64,0.000918,0.000015,0.000903,23,23,2044,26745,506,25219,0.06168,46,28789,25725,729.57196,357.212433,356.766418,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3667,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.016352,0.016337,0.000015,26,50,1691,69340,141,66614,0.170697,76,71031,66755,439.375031,162.14183,317.439758,flow=Background-TCP-Established
147.32.84.3,147.32.80.13,tcp,43720,80,FIN,0,0,8064,66576,1,1,8/14/2011 7:24,8/14/2011 7:26,63,63,0.000165,0.000099,0.000066,11,7,3614,1023,2880,553,116.292915,18,4637,3433,0.146183,0.08599,0.051594,flow=To-Background-CVUT-Proxy
178.77.71.27,147.32.87.29,tcp,3075,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.021007,0.000498,0.020509,83,124,6435,137149,1537,130403,2.641092,207,143584,131940,77.998039,31.047762,46.947048,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3668,80,FIN,0,0,64634,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.02616,0.02607,0.00009,14,24,969,29963,139,28641,0.215724,38,30932,28780,171.515457,60.262184,121.350899,flow=Background-TCP-Established
147.32.84.170,209.85.148.147,tcp,42858,80,FIN,0,0,14720,5696,1,9,8/14/2011 7:24,8/14/2011 7:24,63,55,0.008833,0.008615,0.000218,4,3,272,206,0,0,0.017848,7,478,0,336.172119,168.08606,218.316772,flow=From-Normal-V44-Stribrek
147.32.86.20,188.138.84.239,tcp,3669,80,FIN,0,0,64741,5840,1,14,8/14/2011 7:24,8/14/2011 7:24,127,50,0.026327,0.026313,0.000014,15,23,1029,28342,139,27074,0.216139,38,29371,27213,171.186127,64.773132,115.962807,flow=Background-TCP-Established
67.195.115.95,147.32.87.36,tcp,43606,80,FIN,0,0,8192,5440,17,0,8/14/2011 7:24,8/14/2011 7:24,47,64,0.177327,0.000197,0.17713,6,6,806,1246,402,842,0.356282,12,2052,1244,30.87442,14.038988,14.041591,flow=To-Background-CVUT-WebServer
178.77.71.27,147.32.86.95,tcp,3982,3389,RST,0,0,50020,64187,10,1,8/14/2011 7:24,8/14/2011 7:24,118,127,0.029458,0.008931,0.020527,70,113,5673,138991,1555,132857,7.75207,183,144664,134412,23.4776,8.900848,14.504029,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3670,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:24,8/14/2011 7:24,127,119,0.016449,0.016435,0.000014,21,65,1406,85162,156,81620,0.916539,86,86568,81776,92.740189,21.82122,71.10321,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4809,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.021163,0.000394,0.020769,86,127,6619,141734,1541,134832,2.813782,213,148353,136373,75.343437,30.208452,45.120537,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,52363,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:24,8/14/2011 7:24,53,63,0.001059,0.000014,0.001045,5,5,916,475,578,137,0.003521,10,1391,715,2556.092041,1175.778931,1140.57605,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3671,80,FIN,0,0,65058,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.03785,0.037836,0.000014,11,20,798,23483,148,22377,0.309223,31,24281,22525,97.017365,32.339123,70.014336,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3672,80,FIN,0,0,64687,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026391,0.026322,0.000069,17,28,1151,35966,141,34428,0.24309,45,37117,34569,181.002914,65.819244,124.597366,flow=Background-TCP-Established
109.183.202.47,147.32.84.19,tcp,42439,993,RST,0,0,26004,11264,10,1,8/14/2011 7:24,8/14/2011 8:02,246,63,0.339533,0.000016,0.339517,567,937,38078,1331834,4262,1281128,2254.780029,1504,1369912,1285390,0.666584,0.251022,0.478969,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3673,80,FIN,0,0,64153,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.016398,0.016338,0.00006,14,23,973,28930,143,27662,0.135649,37,29903,27805,265.390839,108.963509,184.392059,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3674,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026227,0.026213,0.000014,16,24,1089,29963,139,28641,0.216383,40,31052,28780,180.235977,69.321526,121.051994,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3675,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:24,8/14/2011 7:24,127,50,0.026227,0.026213,0.000014,15,23,1029,28342,139,27074,0.216259,38,29371,27213,171.091141,64.73719,115.80349,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,53079,80,RST,0,0,52224,6912,11,1,8/14/2011 7:24,8/14/2011 7:24,53,63,0.000936,0.000016,0.00092,25,24,2195,27525,495,25933,0.048343,49,29720,26428,992.904907,496.452454,485.488129,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3676,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.01636,0.016355,0.000005,12,21,853,25791,143,24631,0.13525,33,26644,24774,236.598892,92.590256,168.215652,flow=Background-TCP-Established
62.215.169.235,147.32.85.84,tcp,51492,13716,FIN,0,0,65584,14656,16,1,8/14/2011 7:24,8/14/2011 7:25,112,63,0.206369,0.000302,0.206067,10,8,729,574,147,115,22.868629,18,1303,262,0.743376,0.393552,0.3095,flow=Background-TCP-Established
62.215.169.235,147.32.85.84,tcp,51493,13716,FIN,0,0,65516,14656,16,1,8/14/2011 7:24,8/14/2011 7:24,112,63,0.206,0.000301,0.205699,10,8,725,641,143,182,2.266085,18,1366,325,7.501925,3.971608,3.536143,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3677,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.016425,0.016321,0.000104,26,51,1691,69400,141,66614,0.169539,77,71091,66755,448.274414,163.143845,326.332428,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4602,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:24,8/14/2011 7:24,118,127,0.02492,0.004307,0.020613,89,137,6799,171538,1541,164090,3.576535,226,178337,165631,62.910053,24.60482,38.291695,flow=Background-TCP-Established
66.249.66.50,147.32.84.2,tcp,37374,80,FIN,0,0,6912,6912,12,1,8/14/2011 7:24,8/14/2011 7:24,52,63,0.019266,0.000014,0.019252,6,4,673,445,269,173,2.172767,10,1118,442,4.142184,2.301213,1.393117,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4768,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.02167,0.000958,0.020712,84,123,6499,141135,1541,134455,1.763043,207,147634,135996,116.84343,47.077694,70.09359,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3678,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026034,0.026021,0.000013,15,24,1029,29963,139,28641,0.217084,39,30992,28780,175.04744,64.491165,120.453537,flow=Background-TCP-Established
147.32.84.170,209.85.148.99,tcp,50845,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:24,8/14/2011 7:24,63,53,0.009016,0.008959,0.000057,4,2,272,140,0,0,0.018339,6,412,0,272.643005,163.5858,107.584724,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,1800,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.021957,0.001424,0.020533,85,122,6559,140579,1541,133941,1.658012,207,147138,135482,124.245178,50.663082,73.951569,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,39199,80,FIN,0,0,14528,6912,16,1,8/14/2011 7:24,8/14/2011 7:24,48,63,0.174798,0.000092,0.174706,7,7,846,5817,376,5347,0.361307,14,6663,5723,35.980484,16.610468,16.610605,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3679,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:24,8/14/2011 7:24,127,119,0.016644,0.01663,0.000014,27,65,1766,85017,156,81475,1.248959,92,86783,81631,72.86068,20.817337,51.943459,flow=Background-TCP-Established
90.183.38.154,147.32.87.4,tcp,58449,110,FIN,0,0,5888,7591,11,0,8/14/2011 7:24,8/14/2011 7:24,53,128,0.000929,0.000014,0.000915,7,7,448,526,26,118,0.005815,14,974,144,2235.597656,1031.814331,1201.923096,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2599,3389,RST,0,0,65488,64240,10,1,8/14/2011 7:24,8/14/2011 7:25,118,127,0.021007,0.000484,0.020523,64,91,5293,103368,1535,98410,5.197051,155,108661,99945,29.632189,12.122259,17.38905,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2614,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:24,118,128,0.020863,0.000428,0.020435,83,125,6437,141357,1539,134569,2.466763,208,147794,136108,83.915642,33.241943,50.732079,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,53819,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:24,8/14/2011 7:24,53,63,0.000934,0.000014,0.00092,5,5,914,472,576,134,0.024784,10,1386,710,363.137512,161.492188,161.485672,flow=Background-TCP-Established
147.32.84.162,147.32.80.13,tcp,60913,80,FIN,0,0,65028,65696,1,1,8/14/2011 7:24,8/14/2011 7:24,127,63,0.000964,0.000236,0.000728,5,5,1362,965,1062,669,0.237613,10,2327,1731,37.876713,16.839056,16.850832,flow=To-Background-CVUT-Proxy
83.29.135.19,147.32.84.2,tcp,1685,80,RST,0,0,262768,9984,15,1,8/14/2011 7:24,8/14/2011 7:25,113,63,0.060535,0.000019,0.060516,12,12,2168,9916,1460,9244,44.718281,24,12084,10704,0.514331,0.245984,0.714697,flow=Background-TCP-Established
83.29.135.19,147.32.84.2,tcp,1686,80,RST,0,0,262800,7680,15,1,8/14/2011 7:24,8/14/2011 7:25,113,63,0.082203,0.000014,0.082189,31,53,2776,64765,916,61879,44.721004,84,67541,62795,1.855951,0.670826,3.441737,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3680,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026174,0.02616,0.000014,14,23,969,28342,139,27074,0.214585,37,29311,27213,167.765686,60.58205,116.801964,flow=Background-TCP-Established
83.29.135.19,147.32.84.2,tcp,1689,80,RST,0,0,262800,6912,15,1,8/14/2011 7:24,8/14/2011 7:25,113,63,0.074234,0.000091,0.074143,6,5,746,1951,386,1657,44.326405,11,2697,2043,0.225599,0.1128,0.265176,flow=Background-TCP-Established
66.249.66.10,147.32.87.36,tcp,47069,80,FIN,0,0,6912,5440,12,0,8/14/2011 7:24,8/14/2011 7:24,52,64,0.019232,0.000234,0.018998,6,4,739,460,335,188,2.278131,10,1199,523,3.950607,2.194782,1.328074,flow=To-Background-CVUT-WebServer
67.195.115.38,147.32.85.69,tcp,43615,80,FIN,0,0,11776,6912,17,1,8/14/2011 7:24,8/14/2011 7:24,47,63,0.177876,0.000152,0.177724,6,6,806,2472,402,2068,0.376067,12,3278,2470,29.250107,13.299181,13.300879,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3681,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:24,8/14/2011 7:24,127,53,0.038006,0.037987,0.000019,13,20,918,23483,148,22377,0.308586,33,24401,22525,103.698807,38.887051,70.233284,flow=Background-TCP-Established
93.158.144.28,147.32.84.2,tcp,60667,80,RST,0,0,65696,6912,13,1,8/14/2011 7:24,8/14/2011 7:24,51,63,0.061783,0.000014,0.061769,5,3,710,379,372,173,0.134706,8,1089,545,51.965019,29.694296,31.724379,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3938,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:24,8/14/2011 7:25,118,128,0.020869,0.000403,0.020466,88,129,6733,147924,1535,140920,2.667468,217,154657,142455,80.975662,32.6152,48.385967,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3682,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:24,8/14/2011 7:24,127,51,0.026196,0.026177,0.000019,15,24,1029,29963,139,28641,0.216525,39,30992,28780,175.499359,64.657661,120.840202,flow=Background-TCP-Established
